0,1,2,3,4,5,6,7,8,9,10,11,12,13
49.0,162213.0,0.66,0.358,8.0,-11.655,1.0,0.0318,0.673,2.89e-05,0.137,0.313,106.996,4.0
20.0,55008.0,0.499,0.00405,8.0,-34.451,1.0,0.0618,0.996,0.974,0.122,0.58,74.277,3.0
21.0,77108.0,0.418,0.202,0.0,-15.725,1.0,0.0336,0.494,0.531,0.486,0.238,127.872,4.0
46.0,163882.0,0.593,0.672,0.0,-6.08,0.0,0.296,0.0899,0.0,0.846,0.22,93.412,4.0
45.0,118421.0,0.164,0.186,3.0,-15.29,1.0,0.0395,0.955,0.899,0.119,0.193,180.138,4.0
44.0,292357.0,0.309,0.198,9.0,-14.821,0.0,0.0326,0.888,0.853,0.117,0.0957,65.659,4.0
52.0,198586.0,0.544,0.533,1.0,-11.079,1.0,0.0307,0.153,0.00444,0.29,0.685,135.516,4.0
41.0,112386.0,0.296,0.203,4.0,-12.019,1.0,0.0418,0.902,0.915,0.178,0.165,115.409,4.0
43.0,305653.0,0.692,0.632,1.0,-9.365,0.0,0.0488,0.423,2.7e-05,0.0971,0.29,114.977,4.0
48.0,171050.0,0.569,0.0097,9.0,-30.445,0.0,0.162,0.972,0.374,0.0911,0.142,130.193,4.0
44.0,148733.0,0.27,0.273,0.0,-13.335,0.0,0.0361,0.798,0.796,0.052,0.0603,119.562,4.0
19.0,169893.0,0.661,0.525,7.0,-8.495,0.0,0.0313,0.562,0.679,0.0617,0.934,97.99,4.0
20.0,129826.0,0.666,0.622,2.0,-10.632,1.0,0.0323,0.442,0.954,0.131,0.593,99.977,3.0
20.0,176493.0,0.129,0.295,1.0,-14.716,1.0,0.0493,0.608,0.896,0.0476,0.0433,76.947,3.0
20.0,147520.0,0.172,0.0563,7.0,-27.965,1.0,0.0361,0.953,0.952,0.0706,0.0339,74.611,4.0
20.0,251520.0,0.511,0.615,0.0,-9.172,1.0,0.262,0.439,0.0,0.116,0.615,167.726,4.0
20.0,200093.0,0.167,0.32,9.0,-13.239,0.0,0.0401,0.651,0.986,0.123,0.0349,146.584,3.0
19.0,143133.0,0.0649,0.0335,5.0,-19.322,1.0,0.0409,0.967,0.921,0.127,0.0355,69.174,3.0
21.0,70840.0,0.181,0.197,5.0,-24.981,0.0,0.0481,0.909,0.0141,0.0866,0.2,101.809,4.0
20.0,152293.0,0.319,0.241,3.0,-16.786,1.0,0.0343,0.794,0.431,0.267,0.362,100.202,4.0
20.0,82208.0,0.602,0.0104,6.0,-27.128,0.0,0.0864,0.978,0.000208,0.208,0.214,111.549,4.0
20.0,91466.0,0.285,0.471,7.0,-7.567,1.0,0.0319,0.918,0.0,0.105,0.589,157.909,4.0
20.0,161533.0,0.244,0.268,0.0,-12.75,1.0,0.0315,0.75,0.0,0.0994,0.226,85.732,3.0
20.0,119506.0,0.378,0.111,5.0,-20.042,1.0,0.0354,0.847,0.0027,0.0921,0.51,102.735,4.0
20.0,87200.0,0.368,0.0125,0.0,-31.201,0.0,0.0386,0.964,0.856,0.112,0.067,80.787,4.0
20.0,422746.0,0.539,0.579,7.0,-9.702,1.0,0.14,0.686,0.0,0.303,0.525,117.42,4.0
21.0,92853.0,0.743,0.398,7.0,-8.808,1.0,0.0334,0.626,9.21e-05,0.578,0.692,125.546,4.0
20.0,130639.0,0.191,0.251,2.0,-14.046,0.0,0.0369,0.877,0.897,0.128,0.0375,108.149,1.0
20.0,169950.0,0.713,0.0406,0.0,-17.008,1.0,0.232,0.993,0.912,0.0825,0.272,126.241,3.0
20.0,88641.0,0.244,0.323,0.0,-18.836,1.0,0.0464,0.968,0.947,0.143,0.359,220.525,4.0
21.0,154466.0,0.555,0.594,6.0,-7.189,1.0,0.242,0.624,0.0,0.126,0.504,69.963,4.0
20.0,135000.0,0.221,0.325,2.0,-14.88,0.0,0.0553,0.912,0.000919,0.318,0.195,66.599,4.0
21.0,235533.0,0.434,0.106,7.0,-20.119,1.0,0.0463,0.921,9.97e-05,0.327,0.261,110.736,4.0
20.0,155146.0,0.789,0.355,5.0,-17.323,1.0,0.611,0.983,0.00118,0.102,0.831,90.402,4.0
20.0,111349.0,0.65,0.124,5.0,-19.205,1.0,0.0645,0.985,0.801,0.162,0.953,183.932,4.0
20.0,70000.0,0.734,0.0312,10.0,-14.944,1.0,0.207,0.994,0.923,0.126,0.306,60.404,4.0
20.0,145002.0,0.685,0.161,2.0,-20.81,1.0,0.0508,0.877,0.904,0.0953,0.118,120.068,4.0
59.0,197519.0,0.441,0.0377,5.0,-27.04,1.0,0.0767,0.995,0.935,0.121,0.117,70.784,1.0
22.0,30080.0,0.599,0.28,2.0,-14.787,1.0,0.0843,0.796,0.00751,0.0634,0.564,119.539,4.0
20.0,320080.0,0.507,0.0785,7.0,-20.268,1.0,0.0509,0.994,0.931,0.0842,0.432,87.792,4.0
20.0,133586.0,0.449,0.099,10.0,-14.272,1.0,0.0349,0.922,0.000242,0.115,0.465,174.043,3.0
20.0,223853.0,0.385,0.432,9.0,-8.397,0.0,0.0581,0.574,0.0,0.193,0.19,94.843,4.0
20.0,207588.0,0.585,0.462,5.0,-9.054,1.0,0.0274,0.227,0.936,0.185,0.189,89.914,4.0
40.0,226200.0,0.605,0.389,5.0,-11.815,0.0,0.0292,0.662,0.934,0.142,0.11,136.994,4.0
20.0,106953.0,0.348,0.0371,4.0,-23.335,1.0,0.0399,0.968,0.866,0.0936,0.0396,68.266,4.0
53.0,128345.0,0.808,0.316,0.0,-14.883,1.0,0.0847,0.434,0.746,0.0797,0.315,96.393,4.0
44.0,171360.0,0.328,0.519,1.0,-11.657,1.0,0.17,0.823,0.0554,0.244,0.154,145.985,4.0
20.0,287151.0,0.122,0.0153,5.0,-23.673,1.0,0.0436,0.982,0.909,0.127,0.386,91.938,4.0
43.0,171280.0,0.661,0.73,6.0,-9.332,1.0,0.0765,0.175,7.91e-05,0.106,0.853,98.817,4.0
20.0,130136.0,0.443,0.057,0.0,-27.938,1.0,0.0575,0.992,0.963,0.0892,0.452,176.023,3.0
20.0,132334.0,0.312,0.0435,2.0,-24.635,1.0,0.044,0.953,0.942,0.108,0.197,74.396,4.0
52.0,147520.0,0.172,0.0563,7.0,-27.965,1.0,0.0361,0.953,0.952,0.0706,0.0339,74.611,4.0
21.0,141940.0,0.322,0.00207,0.0,-35.061,1.0,0.0523,0.996,0.889,0.0822,0.149,75.769,4.0
44.0,127343.0,0.185,0.18,5.0,-16.276,1.0,0.0376,0.837,0.743,0.0891,0.0403,79.236,4.0
21.0,267874.0,0.489,0.00993,0.0,-30.952,1.0,0.0944,0.992,0.896,0.11,0.287,100.207,4.0
20.0,146226.0,0.517,0.0493,9.0,-17.642,0.0,0.16,0.991,0.969,0.0926,0.316,123.396,4.0
59.0,224026.0,0.554,0.412,8.0,-7.956,1.0,0.0321,0.83,0.0,0.138,0.336,137.168,4.0
40.0,117706.0,0.618,0.896,8.0,-3.265,1.0,0.0765,0.435,0.0,0.239,0.666,93.197,4.0
46.0,190830.0,0.409,0.224,5.0,-9.095,1.0,0.0405,0.927,0.0,0.106,0.227,100.916,4.0
37.0,175133.0,0.322,0.0347,2.0,-18.39,0.0,0.0375,0.978,0.00132,0.116,0.0993,77.233,3.0
55.0,73650.0,0.585,0.0413,1.0,-19.447,1.0,0.0953,0.973,0.0,0.111,0.354,77.968,4.0
22.0,347280.0,0.207,0.2,9.0,-16.7,1.0,0.0388,0.848,0.632,0.127,0.0689,117.305,4.0
20.0,82746.0,0.198,0.483,1.0,-14.552,1.0,0.0506,0.831,0.927,0.0979,0.234,76.592,3.0
20.0,137426.0,0.834,0.688,0.0,-9.127,1.0,0.111,0.161,0.0,0.196,0.973,122.512,4.0
20.0,138720.0,0.838,0.685,0.0,-9.163,1.0,0.106,0.148,0.0,0.1,0.972,122.538,4.0
20.0,182613.0,0.341,0.274,5.0,-9.228,1.0,0.0457,0.79,0.0,0.0845,0.326,76.51,4.0
22.0,125666.0,0.481,0.0685,2.0,-18.818,1.0,0.0759,0.987,0.667,0.108,0.433,133.483,4.0
21.0,138653.0,0.472,0.231,5.0,-11.708,1.0,0.0396,0.838,0.0,0.351,0.442,70.495,3.0
20.0,163880.0,0.787,0.703,5.0,-9.612,1.0,0.328,0.246,0.0,0.0351,0.564,135.193,4.0
20.0,52388.0,0.523,0.325,5.0,-16.034,1.0,0.0478,0.994,0.904,0.0973,0.399,67.528,4.0
20.0,124333.0,0.277,0.0906,1.0,-19.71,1.0,0.0361,0.966,0.00627,0.305,0.277,89.329,4.0
21.0,189200.0,0.446,0.225,6.0,-15.818,1.0,0.042,0.901,0.000545,0.1,0.168,178.146,3.0
20.0,108777.0,0.225,0.257,0.0,-16.993,0.0,0.0443,0.992,0.901,0.165,0.295,220.084,4.0
20.0,88910.0,0.45,0.239,8.0,-16.886,1.0,0.0517,0.99,0.656,0.058,0.32,78.185,3.0
20.0,85526.0,0.402,0.467,5.0,-16.433,1.0,0.0467,0.957,0.907,0.11,0.284,150.587,3.0
21.0,44909.0,0.396,0.176,4.0,-17.66,1.0,0.0315,0.975,0.968,0.136,0.496,65.354,4.0
20.0,87931.0,0.641,0.289,5.0,-19.692,1.0,0.0484,0.985,0.954,0.104,0.63,116.011,4.0
21.0,89184.0,0.34,0.286,0.0,-20.692,1.0,0.0547,0.968,0.851,0.136,0.329,183.762,4.0
21.0,65866.0,0.377,0.0562,7.0,-16.777,1.0,0.0341,0.967,0.934,0.141,0.445,79.524,4.0
20.0,118554.0,0.445,0.0713,2.0,-26.357,1.0,0.0363,0.933,0.876,0.111,0.196,131.99,4.0
21.0,241146.0,0.304,0.0742,0.0,-20.915,1.0,0.0375,0.949,0.0345,0.123,0.195,101.99,4.0
20.0,77933.0,0.582,0.142,0.0,-16.699,1.0,0.038,0.868,0.903,0.114,0.179,97.029,4.0
20.0,225258.0,0.782,0.0606,0.0,-15.592,1.0,0.0891,0.992,0.861,0.109,0.307,115.831,4.0
20.0,242238.0,0.589,0.124,11.0,-18.509,1.0,0.0518,0.989,0.962,0.119,0.122,134.059,4.0
20.0,239013.0,0.738,0.0832,0.0,-16.842,1.0,0.0978,0.993,0.913,0.108,0.636,76.008,3.0
47.0,144106.0,0.595,0.612,0.0,-5.913,1.0,0.05,0.295,0.0,0.257,0.942,99.941,4.0
20.0,422746.0,0.549,0.575,7.0,-9.882,1.0,0.17,0.552,0.0,0.189,0.564,118.479,4.0
21.0,92978.0,0.421,0.017,5.0,-30.3,1.0,0.0632,0.995,0.949,0.113,0.314,72.769,4.0
21.0,111578.0,0.323,0.0248,2.0,-15.226,1.0,0.04,0.996,0.849,0.105,0.503,72.449,5.0
20.0,151206.0,0.722,0.415,0.0,-11.043,1.0,0.0335,0.816,0.856,0.0762,0.799,86.115,4.0
21.0,222815.0,0.392,0.0506,3.0,-19.5,1.0,0.0445,0.99,0.921,0.101,0.101,67.305,4.0
20.0,214166.0,0.742,0.0355,5.0,-17.618,0.0,0.167,0.991,0.964,0.111,0.41,144.019,3.0
21.0,89906.0,0.346,0.218,1.0,-11.487,1.0,0.0346,0.974,8.26e-05,0.106,0.24,98.691,3.0
20.0,92434.0,0.763,0.321,3.0,-16.509,1.0,0.0653,0.996,0.773,0.143,0.477,138.085,4.0
20.0,135133.0,0.548,0.285,4.0,-7.996,1.0,0.077,0.804,0.0,0.0916,0.599,89.632,3.0
21.0,122280.0,0.729,0.586,5.0,-10.168,1.0,0.104,0.683,0.0,0.305,0.751,117.596,4.0
20.0,89216.0,0.356,0.0181,0.0,-20.545,1.0,0.0454,0.995,0.943,0.116,0.286,138.115,5.0
60.0,148953.0,0.484,0.0159,3.0,-28.612,1.0,0.0587,0.995,0.935,0.214,0.153,80.243,3.0
31.0,212680.0,0.439,0.504,0.0,-10.374,1.0,0.219,0.667,1.27e-05,0.161,0.668,169.336,4.0
21.0,128425.0,0.64,0.0233,5.0,-25.451,1.0,0.0448,0.993,0.922,0.0949,0.327,92.337,4.0
21.0,84600.0,0.378,0.0578,3.0,-23.608,1.0,0.0433,0.955,0.756,0.108,0.216,116.775,4.0
21.0,204000.0,0.0787,0.113,10.0,-19.777,1.0,0.0382,0.92,0.854,0.116,0.0388,81.056,4.0
11.0,146416.0,0.491,0.45,10.0,-11.174,1.0,0.0458,0.0939,0.0449,0.0567,0.282,106.932,4.0
20.0,173267.0,0.682,0.02,0.0,-26.997,1.0,0.0392,0.994,0.77,0.109,0.296,103.952,4.0
20.0,119749.0,0.593,0.0199,0.0,-27.349,1.0,0.0499,0.991,0.947,0.094,0.166,108.064,4.0
20.0,150332.0,0.375,0.0107,5.0,-32.055,1.0,0.0477,0.994,0.941,0.105,0.529,70.992,4.0
21.0,90036.0,0.447,0.0314,2.0,-25.15,1.0,0.0424,0.968,0.941,0.106,0.12,132.191,3.0
20.0,132334.0,0.312,0.0435,2.0,-24.635,1.0,0.044,0.953,0.942,0.108,0.197,74.396,4.0
20.0,188506.0,0.315,0.488,7.0,-7.108,1.0,0.0444,0.485,0.0,0.118,0.319,88.176,3.0
42.0,224040.0,0.67,0.422,8.0,-6.953,1.0,0.0324,0.835,0.0,0.141,0.359,137.046,4.0
50.0,77973.0,0.541,0.57,8.0,-6.712,1.0,0.0492,0.951,5.61e-05,0.269,0.852,105.556,4.0
16.0,258920.0,0.626,0.7,6.0,-6.414,1.0,0.0262,0.0859,0.0222,0.0931,0.367,122.01,4.0
15.0,309104.0,0.311,0.949,9.0,-0.322,0.0,0.277,0.0067,0.754,0.428,0.1,173.852,4.0
16.0,401693.0,0.472,0.928,8.0,-11.93,1.0,0.0462,0.000477,0.836,0.116,0.796,174.033,4.0
14.0,319453.0,0.616,0.967,2.0,-3.785,1.0,0.0736,0.000185,0.278,0.03,0.377,172.078,4.0
16.0,266430.0,0.45,0.968,11.0,-2.248,0.0,0.133,0.0001,0.518,0.249,0.498,175.083,4.0
15.0,447306.0,0.383,0.93,1.0,-5.337,0.0,0.0713,0.000373,0.855,0.178,0.197,108.953,5.0
16.0,289493.0,0.621,0.773,8.0,-10.004,1.0,0.0604,0.00116,0.749,0.142,0.387,174.986,4.0
16.0,269573.0,0.328,0.962,5.0,-6.362,0.0,0.313,0.00292,0.691,0.0544,0.122,173.065,4.0
16.0,205578.0,0.604,0.992,10.0,-2.298,0.0,0.266,0.000776,0.596,0.128,0.448,174.109,4.0
15.0,316085.0,0.472,0.89,7.0,-5.237,0.0,0.0482,0.00026,0.842,0.168,0.119,174.021,4.0
16.0,342260.0,0.621,0.947,11.0,-8.793,0.0,0.088,0.000655,0.905,0.0812,0.88,159.758,4.0
15.0,295080.0,0.579,0.763,4.0,-6.554,1.0,0.101,0.279,3.57e-06,0.121,0.246,113.312,5.0
15.0,282758.0,0.449,0.938,1.0,-4.944,1.0,0.056,0.00114,0.473,0.147,0.103,174.017,4.0
15.0,167732.0,0.533,0.956,9.0,-7.609,0.0,0.0554,0.00387,0.921,0.124,0.838,183.155,4.0
15.0,316562.0,0.439,0.949,11.0,-3.926,0.0,0.167,0.00012,0.778,0.147,0.484,174.966,4.0
15.0,297455.0,0.473,0.923,6.0,-2.72,1.0,0.0715,0.0402,0.0335,0.0694,0.0923,172.024,4.0
15.0,393221.0,0.546,0.996,2.0,-1.853,1.0,0.0505,0.000664,0.699,0.058,0.87,177.016,4.0
14.0,365400.0,0.744,0.937,1.0,-5.397,0.0,0.357,0.00345,0.0213,0.32,0.244,172.386,4.0
15.0,284689.0,0.417,0.969,1.0,-2.504,1.0,0.0697,0.000145,0.848,0.464,0.111,174.085,4.0
16.0,325600.0,0.573,0.421,1.0,-13.705,1.0,0.0332,0.0222,0.636,0.398,0.26,159.794,4.0
15.0,358114.0,0.462,0.887,11.0,-2.19,0.0,0.0368,0.00162,0.571,0.537,0.0457,175.033,4.0
15.0,207085.0,0.55,0.919,5.0,-5.129,0.0,0.0448,0.0379,0.582,0.0841,0.339,174.991,4.0
16.0,212013.0,0.319,0.868,2.0,-7.217,1.0,0.0514,5.42e-05,0.931,0.197,0.0986,174.968,4.0
15.0,235172.0,0.32,0.983,2.0,-1.224,1.0,0.0519,3.77e-05,0.832,0.0888,0.0467,173.97,4.0
16.0,207800.0,0.493,0.674,11.0,-8.374,0.0,0.0378,0.0641,0.0081,0.412,0.46,88.89,4.0
15.0,338268.0,0.489,0.984,7.0,-2.493,1.0,0.107,1.59e-05,0.878,0.0829,0.571,174.009,4.0
16.0,264768.0,0.612,0.68,9.0,-5.608,0.0,0.184,0.00075,0.681,0.134,0.439,173.974,4.0
18.0,265652.0,0.651,0.852,1.0,-5.27,1.0,0.0461,0.00361,0.135,0.383,0.401,140.032,4.0
16.0,256551.0,0.653,0.97,7.0,0.165,1.0,0.253,0.000434,0.0921,0.565,0.342,174.205,4.0
15.0,149055.0,0.687,0.937,4.0,-4.102,0.0,0.065,0.0463,0.00122,0.279,0.907,126.961,4.0
15.0,314305.0,0.612,0.808,6.0,-5.122,0.0,0.0769,0.00113,0.574,0.0836,0.649,174.068,4.0
16.0,220400.0,0.461,0.991,6.0,-3.483,1.0,0.103,0.000364,0.85,0.0966,0.706,173.901,4.0
48.0,208930.0,0.349,0.868,8.0,-4.258,0.0,0.0519,8.23e-05,0.0,0.619,0.151,174.163,4.0
51.0,209549.0,0.458,0.981,1.0,-1.65,1.0,0.0518,0.0573,0.0363,0.172,0.143,173.882,4.0
50.0,270697.0,0.516,0.845,6.0,-3.554,0.0,0.0885,0.00209,0.0772,0.453,0.249,171.972,4.0
16.0,270014.0,0.641,0.473,11.0,-5.346,1.0,0.0677,0.0557,0.906,0.153,0.281,174.025,4.0
41.0,265371.0,0.518,0.964,1.0,-2.029,1.0,0.0877,0.000436,0.0195,0.637,0.559,175.035,4.0
15.0,374729.0,0.518,0.912,6.0,-2.872,1.0,0.0483,0.0151,0.000184,0.0644,0.641,174.979,4.0
42.0,296228.0,0.449,0.906,10.0,-5.702,0.0,0.0553,0.00843,0.0011,0.234,0.175,174.993,4.0
15.0,336279.0,0.455,0.849,7.0,-4.181,0.0,0.0372,0.000514,0.00227,0.223,0.129,172.015,4.0
45.0,270312.0,0.502,0.969,8.0,-1.142,1.0,0.297,0.00782,0.00917,0.33,0.502,174.025,4.0
15.0,195000.0,0.838,0.737,11.0,-5.094,0.0,0.155,0.00138,0.897,0.123,0.799,130.024,4.0
48.0,277840.0,0.423,0.912,8.0,-5.271,0.0,0.0478,0.0032,0.00343,0.209,0.261,174.021,4.0
16.0,313250.0,0.457,0.759,8.0,-4.117,1.0,0.032,0.00115,0.345,0.113,0.0391,174.01,4.0
49.0,251553.0,0.536,0.786,0.0,-3.718,0.0,0.0307,0.0315,1.96e-05,0.111,0.0386,86.999,4.0
41.0,248372.0,0.514,0.961,6.0,-1.675,1.0,0.0763,0.00232,0.0158,0.334,0.202,172.005,4.0
52.0,185359.0,0.812,0.666,0.0,-6.878,1.0,0.131,0.419,0.103,0.236,0.795,79.968,4.0
36.0,190400.0,0.263,0.99,1.0,-1.596,1.0,0.539,0.000128,0.123,0.27,0.266,150.137,4.0
39.0,312610.0,0.536,0.799,3.0,-5.08,1.0,0.052,0.0287,0.00197,0.932,0.0521,121.963,4.0
44.0,245173.0,0.653,0.723,0.0,-14.518,1.0,0.0806,0.0149,0.619,0.0485,0.78,159.017,4.0
15.0,224870.0,0.458,0.974,6.0,-3.604,1.0,0.0463,0.000471,0.835,0.199,0.0396,174.031,4.0
16.0,269629.0,0.444,0.799,0.0,-6.65,1.0,0.0423,0.00461,0.669,0.106,0.0383,175.01,4.0
16.0,347700.0,0.446,0.674,10.0,-7.07,1.0,0.0751,0.0156,0.00545,0.186,0.12,173.97,4.0
15.0,191379.0,0.446,0.9,2.0,-3.212,0.0,0.0359,0.142,1.86e-06,0.432,0.421,173.943,4.0
15.0,250060.0,0.46,0.863,9.0,-3.259,0.0,0.13,0.000524,0.28,0.171,0.341,173.004,4.0
15.0,199778.0,0.89,0.829,11.0,-4.521,0.0,0.252,0.00257,0.00286,0.943,0.827,140.011,4.0
15.0,263667.0,0.764,0.893,8.0,-1.128,0.0,0.243,4.07e-05,0.641,0.319,0.469,87.514,4.0
15.0,203917.0,0.548,0.924,10.0,-4.124,0.0,0.0832,0.00039,0.669,0.295,0.66,174.089,4.0
16.0,224757.0,0.552,0.985,10.0,-2.302,0.0,0.134,0.00113,0.367,0.131,0.208,174.135,4.0
15.0,252960.0,0.432,0.969,1.0,-3.131,1.0,0.0599,2.92e-05,0.00768,0.385,0.218,174.031,4.0
14.0,246928.0,0.82,0.923,11.0,-1.075,1.0,0.318,0.000181,0.0261,0.361,0.758,175.083,4.0
16.0,399393.0,0.702,0.773,10.0,-10.286,0.0,0.0379,0.0118,0.889,0.125,0.0621,127.0,4.0
34.0,228863.0,0.508,0.953,8.0,-1.396,1.0,0.0824,0.000201,0.697,0.0995,0.0396,172.134,4.0
15.0,249797.0,0.302,0.768,9.0,-2.081,1.0,0.0494,0.000928,0.033,0.0922,0.0317,172.857,4.0
16.0,300515.0,0.689,0.861,2.0,-3.333,1.0,0.0873,0.000883,0.713,0.276,0.0302,171.974,4.0
14.0,306118.0,0.465,0.873,0.0,-3.461,1.0,0.406,0.0206,2.36e-05,0.109,0.621,81.199,4.0
16.0,45878.0,0.465,0.977,11.0,-8.521,0.0,0.0657,0.00118,0.912,0.0872,0.36,157.906,4.0
15.0,463582.0,0.487,0.825,1.0,-9.444,1.0,0.0485,0.00129,0.682,0.0782,0.243,166.119,4.0
15.0,241428.0,0.798,0.993,10.0,-1.193,0.0,0.145,0.000408,0.168,0.306,0.579,87.505,4.0
15.0,363785.0,0.483,0.804,0.0,-3.954,1.0,0.0344,0.000154,0.401,0.0302,0.261,174.086,4.0
15.0,248275.0,0.322,0.942,8.0,-2.817,1.0,0.137,0.000205,0.000108,0.159,0.0825,174.13,4.0
15.0,251176.0,0.383,0.924,1.0,-4.307,0.0,0.0432,0.000374,0.379,0.214,0.239,173.088,4.0
15.0,219464.0,0.561,0.883,11.0,-1.048,1.0,0.0763,0.000229,0.389,0.315,0.568,175.128,4.0
15.0,4246206.0,0.593,0.924,1.0,-3.979,1.0,0.0899,0.00369,0.0221,0.534,0.242,173.938,4.0
16.0,322926.0,0.426,0.975,10.0,-2.644,0.0,0.0552,0.00031,0.598,0.186,0.0693,171.985,4.0
15.0,336551.0,0.327,0.987,2.0,-2.392,1.0,0.536,0.000316,0.777,0.699,0.252,173.844,4.0
15.0,367106.0,0.548,0.951,10.0,-5.464,0.0,0.0415,0.000272,0.832,0.302,0.367,131.995,4.0
16.0,289239.0,0.669,0.867,2.0,-4.352,1.0,0.0521,0.000421,0.874,0.0379,0.679,87.495,4.0
15.0,253843.0,0.464,0.896,6.0,-6.219,0.0,0.0419,0.285,0.0366,0.0936,0.189,86.913,4.0
15.0,328201.0,0.68,0.937,9.0,-2.572,0.0,0.154,0.00716,0.349,0.144,0.561,174.038,4.0
15.0,269930.0,0.673,0.816,8.0,-5.067,0.0,0.107,0.254,0.00906,0.073,0.28,84.974,4.0
15.0,294445.0,0.692,0.843,2.0,-6.031,1.0,0.0967,0.000138,0.801,0.12,0.159,172.075,4.0
15.0,297215.0,0.424,0.92,5.0,-5.264,0.0,0.0512,0.000301,0.224,0.0935,0.354,173.964,4.0
47.0,214687.0,0.696,0.899,0.0,-3.72,1.0,0.0441,0.00543,0.745,0.122,0.0807,127.993,4.0
15.0,331776.0,0.52,0.995,6.0,-2.855,1.0,0.0825,0.000894,0.119,0.32,0.881,175.951,4.0
16.0,346049.0,0.397,0.978,10.0,-2.837,0.0,0.0684,0.000577,0.9,0.155,0.392,170.025,4.0
15.0,327493.0,0.485,0.925,7.0,-3.798,0.0,0.0441,0.000175,0.782,0.273,0.541,174.973,4.0
34.0,260730.0,0.497,0.904,1.0,-2.564,0.0,0.0504,0.217,0.0336,0.073,0.811,174.017,4.0
47.0,195949.0,0.505,0.926,1.0,-2.44,0.0,0.0491,0.272,0.00315,0.0443,0.805,173.996,4.0
44.0,212413.0,0.462,0.943,7.0,-1.288,1.0,0.0401,0.0516,0.000118,0.203,0.685,174.023,4.0
39.0,337600.0,0.395,0.869,2.0,-6.323,1.0,0.0401,0.00954,0.873,0.0656,0.0367,175.035,4.0
15.0,197241.0,0.607,0.84,10.0,-2.14,0.0,0.0492,0.00834,0.00109,0.353,0.451,174.038,4.0
38.0,265631.0,0.512,0.683,5.0,-7.705,0.0,0.05,0.402,0.929,0.228,0.122,102.89,4.0
53.0,223255.0,0.566,0.686,10.0,-5.879,0.0,0.0331,0.0103,0.000102,0.0987,0.147,85.972,4.0
49.0,190344.0,0.456,0.987,5.0,-0.756,0.0,0.0887,0.0134,0.0273,0.0469,0.306,173.971,4.0
16.0,220800.0,0.708,0.827,2.0,-4.03,1.0,0.114,0.0364,0.0187,0.357,0.0822,87.469,4.0
35.0,274500.0,0.414,0.822,6.0,-3.29,0.0,0.043,0.00603,0.000393,0.12,0.19,149.457,4.0
51.0,253793.0,0.444,0.955,5.0,-2.427,0.0,0.0374,0.0151,0.0114,0.686,0.396,173.991,4.0
48.0,306206.0,0.405,0.957,5.0,-1.318,0.0,0.0627,0.0343,0.142,0.0988,0.0779,173.985,4.0
51.0,299796.0,0.57,0.672,0.0,-8.276,1.0,0.0537,0.00459,0.266,0.0877,0.148,172.002,4.0
15.0,454253.0,0.491,0.914,11.0,-5.425,0.0,0.0637,0.0055,0.0893,0.194,0.535,177.224,4.0
16.0,309520.0,0.564,0.953,10.0,-4.105,1.0,0.0575,0.0527,0.00532,0.579,0.066,140.013,4.0
15.0,211851.0,0.537,0.895,1.0,-4.47,0.0,0.0539,0.00347,0.333,0.0803,0.678,173.973,4.0
16.0,253793.0,0.624,0.938,2.0,-1.026,1.0,0.06,0.00194,0.201,0.0916,0.129,87.006,4.0
16.0,243620.0,0.557,0.898,4.0,-2.452,0.0,0.0738,0.0273,0.000103,0.362,0.482,171.99,4.0
16.0,271907.0,0.538,0.88,10.0,-3.863,0.0,0.0823,0.00373,0.7,0.139,0.0495,173.067,4.0
15.0,352200.0,0.603,0.989,5.0,-3.845,0.0,0.0876,0.0167,0.323,0.54,0.433,85.999,4.0
15.0,286896.0,0.558,0.919,5.0,-1.476,0.0,0.159,0.00459,0.399,0.0881,0.127,173.99,4.0
16.0,273103.0,0.411,0.985,1.0,-1.025,1.0,0.0461,0.0133,0.0102,0.118,0.377,174.008,4.0
15.0,224375.0,0.413,0.94,1.0,-2.468,1.0,0.045,0.000327,0.192,0.152,0.173,174.997,4.0
16.0,369466.0,0.397,0.966,4.0,-5.837,0.0,0.0483,0.00102,0.108,0.638,0.642,174.008,4.0
15.0,274285.0,0.686,0.931,0.0,-0.689,1.0,0.0638,0.134,0.305,0.345,0.251,87.435,4.0
16.0,435506.0,0.515,0.879,7.0,-7.736,1.0,0.0596,6.79e-05,0.673,0.134,0.106,175.005,4.0
16.0,253793.0,0.404,0.952,1.0,-3.251,1.0,0.0446,0.00559,0.882,0.137,0.0381,173.991,4.0
16.0,273488.0,0.631,0.877,0.0,-4.818,1.0,0.14,0.00223,0.000387,0.112,0.373,172.033,4.0
16.0,344626.0,0.397,0.948,2.0,-2.663,1.0,0.14,0.000521,0.65,0.0957,0.039,88.012,4.0
16.0,370000.0,0.533,0.864,6.0,-6.359,0.0,0.0448,0.00576,0.791,0.169,0.448,174.988,4.0
16.0,48000.0,0.579,0.737,1.0,-4.254,1.0,0.041,0.00243,0.00379,0.491,0.0756,87.508,4.0
16.0,269512.0,0.543,0.913,4.0,-4.384,0.0,0.0475,0.00123,0.593,0.0835,0.0878,174.003,4.0
15.0,297400.0,0.419,0.82,9.0,-6.928,0.0,0.0371,0.000557,0.617,0.668,0.155,174.997,4.0
